代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),
SPX.GI,标普500,1990-12-19,N/A,330.8,329.39,330.2,135106000,N/A,
SPX.GI,标普500,1990-12-20,330.2,330.74,326.94,330.12,130998000,N/A,
SPX.GI,标普500,1990-12-21,330.12,332.47,330.12,331.75,190965504,N/A,
SPX.GI,标普500,1990-12-24,331.74,331.74,329.16,329.9,37941400,N/A,
SPX.GI,标普500,1990-12-26,329.89,331.69,329.89,330.85,53798700,N/A,
SPX.GI,标普500,1990-12-27,330.85,331.04,328.23,328.29,72127800,N/A,
SPX.GI,标普500,1990-12-28,328.29,328.72,327.24,328.72,76959296,N/A,
SPX.GI,标普500,1990-12-31,328.71,330.23,327.5,330.22,72408704,N/A,
SPX.GI,标普500,1991-01-02,330.2,330.75,326.45,326.45,100095696,N/A,
SPX.GI,标普500,1991-01-03,326.46,326.53,321.9,321.91,116310704,N/A,
SPX.GI,标普500,1991-01-04,321.91,322.35,318.87,321,114560200,N/A,
SPX.GI,标普500,1991-01-07,320.97,321,315.44,315.44,100745400,N/A,
SPX.GI,标普500,1991-01-08,315.44,316.97,313.79,314.9,117119104,N/A,
SPX.GI,标普500,1991-01-09,314.9,320.73,310.93,311.49,162351296,N/A,
SPX.GI,标普500,1991-01-10,311.51,314.77,311.49,314.53,100686600,N/A,
SPX.GI,标普500,1991-01-11,314.53,315.24,313.59,315.23,102375200,N/A,
SPX.GI,标普500,1991-01-14,315.23,315.23,309.35,312.49,99804000,N/A,
SPX.GI,标普500,1991-01-15,312.49,313.73,311.84,313.73,86531200,N/A,
SPX.GI,标普500,1991-01-16,313.73,316.94,312.94,316.17,117039104,N/A,
SPX.GI,标普500,1991-01-17,316.17,327.97,316.17,327.97,285289408,N/A,
SPX.GI,标普500,1991-01-18,327.93,332.23,327.08,332.23,221425408,N/A,
SPX.GI,标普500,1991-01-21,332.21,332.23,328.87,331.06,118254304,N/A,
SPX.GI,标普500,1991-01-22,331.06,331.26,327.83,328.31,139568608,N/A,
SPX.GI,标普500,1991-01-23,328.3,331.04,327.93,330.21,132399504,N/A,
SPX.GI,标普500,1991-01-24,330.21,335.83,330.19,334.78,175605200,N/A,
SPX.GI,标普500,1991-01-25,334.78,336.92,334.2,336.07,165500496,N/A,
SPX.GI,标普500,1991-01-28,336.05,337.41,335.81,336.03,111472800,N/A,
SPX.GI,标普500,1991-01-29,336.03,336.03,334.26,335.84,132676400,N/A,
SPX.GI,标普500,1991-01-30,335.8,340.91,335.69,340.91,189951392,N/A,
SPX.GI,标普500,1991-01-31,340.92,343.93,340.47,343.93,166202208,N/A,
SPX.GI,标普500,1991-02-01,343.91,344.9,340.37,343.05,199583008,N/A,
SPX.GI,标普500,1991-02-04,343.17,348.71,342.96,348.34,186724704,N/A,
SPX.GI,标普500,1991-02-05,348.31,351.84,347.21,351.26,216429200,N/A,
SPX.GI,标普500,1991-02-06,351.26,358.07,349.58,358.07,212258416,N/A,
SPX.GI,标普500,1991-02-07,358.07,363.43,355.53,356.52,230629600,N/A,
SPX.GI,标普500,1991-02-08,356.52,359.35,356.02,359.35,145111008,N/A,
SPX.GI,标普500,1991-02-11,359.32,368.58,359.32,368.58,200438704,N/A,
SPX.GI,标普500,1991-02-12,368.47,370.54,365.5,365.5,203983104,N/A,
SPX.GI,标普500,1991-02-13,365.45,369.49,364.64,369.02,160959200,N/A,
SPX.GI,标普500,1991-02-14,369.03,370.26,362.77,364.22,178879808,N/A,
SPX.GI,标普500,1991-02-19,364.23,370.11,367.05,369.39,144948304,N/A,
SPX.GI,标普500,1991-02-20,369.21,369.37,364.38,365.14,142188992,N/A,
SPX.GI,标普500,1991-02-21,365.13,366.79,364.5,364.97,129857000,N/A,
SPX.GI,标普500,1991-02-22,365.04,370.96,364.23,365.65,167000496,N/A,
SPX.GI,标普500,1991-02-25,365.65,370.19,365.16,367.26,144230896,N/A,
SPX.GI,标普500,1991-02-26,365.34,367.26,362.19,362.81,121541000,N/A,
SPX.GI,标普500,1991-02-27,362.81,368.38,362.81,367.74,154266096,N/A,
SPX.GI,标普500,1991-02-28,367.73,369.91,365.95,367.07,158259104,N/A,
SPX.GI,标普500,1991-03-01,367.07,370.47,363.73,370.47,156220000,N/A,
SPX.GI,标普500,1991-03-04,370.47,371.99,369.07,369.33,132711400,N/A,
SPX.GI,标普500,1991-03-05,369.33,377.89,369.33,376.72,180349696,N/A,
SPX.GI,标普500,1991-03-06,376.72,379.66,375.02,376.17,199199808,N/A,
SPX.GI,标普500,1991-03-07,376.16,377.49,375.58,375.91,149069296,N/A,
SPX.GI,标普500,1991-03-08,375.91,378.69,374.43,374.95,148295696,N/A,
SPX.GI,标普500,1991-03-11,374.76,375.1,372.52,372.96,117871416,N/A,
SPX.GI,标普500,1991-03-12,372.95,374.35,369.55,370.03,127065200,N/A,
SPX.GI,标普500,1991-03-13,370.03,374.65,370.03,374.57,131411200,N/A,
SPX.GI,标普500,1991-03-14,374.59,378.28,371.76,373.5,163190400,N/A,
SPX.GI,标普500,1991-03-15,373.5,374.58,370.21,373.59,198566000,N/A,
SPX.GI,标普500,1991-03-18,373.53,374.09,369.46,372.11,110121696,N/A,
SPX.GI,标普500,1991-03-19,371.92,372.11,366.54,366.59,132400600,N/A,
SPX.GI,标普500,1991-03-20,366.54,368.85,365.8,367.92,145047200,N/A,
SPX.GI,标普500,1991-03-21,367.94,371.01,366.51,366.58,146532400,N/A,
SPX.GI,标普500,1991-03-22,366.49,368.22,365.58,367.48,121846200,N/A,
SPX.GI,标普500,1991-03-25,367.48,371.31,367.46,369.83,105139400,N/A,
SPX.GI,标普500,1991-03-26,369.83,376.3,369.37,376.3,146442800,N/A,
SPX.GI,标普500,1991-03-27,376.3,378.48,374.73,375.35,155169600,N/A,
SPX.GI,标普500,1991-03-28,375.4,376.6,374.4,375.22,107781904,N/A,
SPX.GI,标普500,1991-04-01,374.93,375.22,370.27,371.3,98964600,N/A,
SPX.GI,标普500,1991-04-02,371.38,379.5,371.3,379.5,141603808,N/A,
SPX.GI,标普500,1991-04-03,379.62,381.56,378.49,378.94,161144608,N/A,
SPX.GI,标普500,1991-04-04,379.02,381.88,377.05,379.77,142923600,N/A,
SPX.GI,标普500,1991-04-05,379.89,381.12,374.15,375.36,142206304,N/A,
SPX.GI,标普500,1991-04-08,375.35,378.76,374.69,378.66,92092896,N/A,
SPX.GI,标普500,1991-04-09,378.65,379.02,373.11,373.56,118616600,N/A,
SPX.GI,标普500,1991-04-10,373.57,374.83,371.21,373.15,120870600,N/A,
SPX.GI,标普500,1991-04-11,373.15,379.53,373.15,377.63,151244800,N/A,
SPX.GI,标普500,1991-04-12,377.65,381.07,376.89,380.4,137605104,N/A,
SPX.GI,标普500,1991-04-15,380.4,382.32,378.78,381.19,129208400,N/A,
SPX.GI,标普500,1991-04-16,381.23,387.62,379.64,387.62,156633600,N/A,
SPX.GI,标普500,1991-04-17,387.62,391.26,387.3,390.45,184018304,N/A,
SPX.GI,标普500,1991-04-18,390.45,390.97,388.13,388.46,164001792,N/A,
SPX.GI,标普500,1991-04-19,388.46,388.46,383.9,384.2,152448400,N/A,
SPX.GI,标普500,1991-04-22,384.13,384.2,380.16,380.95,123120200,N/A,
SPX.GI,标普500,1991-04-23,380.96,383.55,379.67,381.76,129061296,N/A,
SPX.GI,标普500,1991-04-24,381.74,383.02,379.99,382.76,124488200,N/A,
SPX.GI,标普500,1991-04-25,382.89,382.89,378.43,379.25,127117800,N/A,
SPX.GI,标普500,1991-04-26,379.25,380.11,376.77,379.02,107687000,N/A,
SPX.GI,标普500,1991-04-29,379.01,380.96,373.66,373.66,112659104,N/A,
SPX.GI,标普500,1991-04-30,373.66,377.86,373.01,375.35,161912992,N/A,
SPX.GI,标普500,1991-05-02,375.35,382.14,379.82,380.52,123665400,N/A,
SPX.GI,标普500,1991-05-03,380.52,381,378.82,380.8,113969600,N/A,
SPX.GI,标普500,1991-05-06,380.78,380.78,377.86,380.08,91009504,N/A,
SPX.GI,标普500,1991-05-07,380.08,380.91,377.31,377.32,110130896,N/A,
SPX.GI,标普500,1991-05-08,377.33,379.26,376.21,378.51,112114096,N/A,
SPX.GI,标普500,1991-05-09,378.51,383.56,378.51,383.25,131155696,N/A,
SPX.GI,标普500,1991-05-10,383.26,383.91,375.61,375.74,127022704,N/A,
SPX.GI,标普500,1991-05-13,375.74,377.02,374.62,376.76,97013504,N/A,
SPX.GI,标普500,1991-05-14,375.51,376.76,370.82,371.62,147851296,N/A,
SPX.GI,标普500,1991-05-15,371.55,372.47,365.83,368.57,152610800,N/A,
SPX.GI,标普500,1991-05-16,368.57,372.51,368.57,372.19,115989904,N/A,
SPX.GI,标普500,1991-05-17,372.19,373.01,369.44,372.39,135075808,N/A,
SPX.GI,标普500,1991-05-20,372.39,373.65,371.26,372.28,81582896,N/A,
SPX.GI,标普500,1991-05-21,372.29,376.66,372.28,375.35,142696192,N/A,
SPX.GI,标普500,1991-05-22,375.35,376.5,374.4,376.19,120747104,N/A,
SPX.GI,标普500,1991-05-23,376.19,378.07,373.55,374.97,126104600,N/A,
SPX.GI,标普500,1991-05-24,374.97,378.08,374.97,377.49,92191296,N/A,
SPX.GI,标普500,1991-05-28,377.54,382.1,377.12,381.94,122102096,N/A,
SPX.GI,标普500,1991-05-29,381.88,383.66,381.37,382.79,150452992,N/A,
SPX.GI,标普500,1991-05-30,382.79,388.17,382.5,386.96,170163504,N/A,
SPX.GI,标普500,1991-05-31,386.97,389.85,385.01,389.83,179987088,N/A,
SPX.GI,标普500,1991-06-03,389.69,389.83,386.97,388.06,135216400,N/A,
SPX.GI,标普500,1991-06-04,388,388.06,385.14,387.74,138955696,N/A,
SPX.GI,标普500,1991-06-05,387.74,388.23,384.45,385.09,144060992,N/A,
SPX.GI,标普500,1991-06-06,385.1,385.85,383.13,383.63,124005504,N/A,
SPX.GI,标普500,1991-06-07,383.63,383.63,378.76,379.43,123763600,N/A,
SPX.GI,标普500,1991-06-10,379.51,379.75,377.95,378.57,94105800,N/A,
SPX.GI,标普500,1991-06-11,378.64,381.63,378.57,381.05,114912496,N/A,
SPX.GI,标普500,1991-06-12,381.01,381.05,374.46,376.65,130573904,N/A,
SPX.GI,标普500,1991-06-13,376.69,377.9,376.08,377.63,108516672,N/A,
SPX.GI,标普500,1991-06-14,377.75,382.3,377.63,382.29,128121200,N/A,
SPX.GI,标普500,1991-06-17,382.31,382.31,380.13,380.13,95036000,N/A,
SPX.GI,标普500,1991-06-18,380.13,381.83,377.99,378.59,114251904,N/A,
SPX.GI,标普500,1991-06-19,378.57,378.59,374.36,375.09,119072600,N/A,
SPX.GI,标普500,1991-06-20,375.09,376.29,373.87,375.42,127361904,N/A,
SPX.GI,标普500,1991-06-21,375.42,377.75,375.33,377.75,160766096,N/A,
SPX.GI,标普500,1991-06-24,377.74,377.75,370.73,370.94,105067800,N/A,
SPX.GI,标普500,1991-06-25,370.94,372.62,369.56,370.65,113741200,N/A,
SPX.GI,标普500,1991-06-26,370.65,372.73,368.34,371.59,130457504,N/A,
SPX.GI,标普500,1991-06-27,371.59,374.4,371.59,374.4,117489696,N/A,
SPX.GI,标普500,1991-06-28,374.4,374.4,367.98,371.16,122982600,N/A,
SPX.GI,标普500,1991-07-01,371.18,377.92,371.18,377.92,128521600,N/A,
SPX.GI,标普500,1991-07-02,377.79,377.93,376.62,377.47,123360000,N/A,
SPX.GI,标普500,1991-07-03,377.41,377.47,372.08,373.33,108365904,N/A,
SPX.GI,标普500,1991-07-05,373.34,375.51,372.17,374.08,52819700,N/A,
SPX.GI,标普500,1991-07-08,373.84,377.94,370.92,377.94,109283200,N/A,
SPX.GI,标普500,1991-07-09,378.02,378.58,375.37,376.11,113530896,N/A,
SPX.GI,标普500,1991-07-10,376.11,380.35,375.2,375.74,137417904,N/A,
SPX.GI,标普500,1991-07-11,375.73,377.68,375.51,376.97,113069504,N/A,
SPX.GI,标普500,1991-07-12,376.97,381.41,375.79,380.25,122945800,N/A,
SPX.GI,标普500,1991-07-15,380.28,383,380.24,382.39,112191400,N/A,
SPX.GI,标普500,1991-07-16,382.39,382.94,380.8,381.54,128190000,N/A,
SPX.GI,标普500,1991-07-17,381.5,382.86,381.13,381.18,131450200,N/A,
SPX.GI,标普500,1991-07-18,381.18,385.37,381.18,385.37,144991504,N/A,
SPX.GI,标普500,1991-07-19,385.38,385.83,383.65,384.22,135689104,N/A,
SPX.GI,标普500,1991-07-22,384.23,384.55,381.84,382.88,104484000,N/A,
SPX.GI,标普500,1991-07-23,382.87,384.86,379.39,379.42,116953600,N/A,
SPX.GI,标普500,1991-07-24,379.42,380.46,378.29,378.64,117273696,N/A,
SPX.GI,标普500,1991-07-25,378.64,381.13,378.15,380.96,106376304,N/A,
SPX.GI,标普500,1991-07-26,380.96,381.76,379.81,380.93,93120000,N/A,
SPX.GI,标普500,1991-07-29,380.93,383.15,380.45,383.15,92015104,N/A,
SPX.GI,标普500,1991-07-30,383.15,386.92,383.15,386.69,119627600,N/A,
SPX.GI,标普500,1991-07-31,386.69,387.81,386.19,387.81,114626704,N/A,
SPX.GI,标普500,1991-08-01,387.81,387.95,386.48,387.12,125160496,N/A,
SPX.GI,标普500,1991-08-02,387.12,389.56,386.05,387.18,118202600,N/A,
SPX.GI,标普500,1991-08-05,387.17,387.17,384.48,385.06,91570304,N/A,
SPX.GI,标普500,1991-08-06,385.06,390.8,384.29,390.62,130062896,N/A,
SPX.GI,标普500,1991-08-07,390.62,391.59,389.86,390.56,125164496,N/A,
SPX.GI,标普500,1991-08-08,390.57,391.8,388.15,389.32,121679104,N/A,
SPX.GI,标普500,1991-08-09,389.32,389.89,387.04,387.12,109465600,N/A,
SPX.GI,标普500,1991-08-12,387.06,388.17,385.9,388.02,109448896,N/A,
SPX.GI,标普500,1991-08-13,388.06,392.12,388.02,389.62,161024496,N/A,
SPX.GI,标普500,1991-08-14,389.62,391.85,389.13,389.9,147999696,N/A,
SPX.GI,标普500,1991-08-15,389.91,391.92,389.29,389.33,128066800,N/A,
SPX.GI,标普500,1991-08-16,389.33,390.41,383.16,385.58,149800192,N/A,
SPX.GI,标普500,1991-08-19,385.29,385.58,374.09,376.47,175627504,N/A,
SPX.GI,标普500,1991-08-20,376.63,380.35,376.47,379.43,142433904,N/A,
SPX.GI,标普500,1991-08-21,379.59,390.59,379.43,390.59,173115904,N/A,
SPX.GI,标普500,1991-08-22,390.66,391.98,390.21,391.33,129327104,N/A,
SPX.GI,标普500,1991-08-23,391.28,395.34,390.69,394.17,141226304,N/A,
SPX.GI,标普500,1991-08-26,394.05,394.39,392.75,393.85,93074496,N/A,
SPX.GI,标普500,1991-08-27,393.85,393.87,391.77,393.06,99249504,N/A,
SPX.GI,标普500,1991-08-28,393.06,396.64,393.03,396.64,118319800,N/A,
SPX.GI,标普500,1991-08-29,396.65,396.82,395.14,396.47,106583296,N/A,
SPX.GI,标普500,1991-08-30,396.47,396.47,393.6,395.43,91824000,N/A,
SPX.GI,标普500,1991-09-03,395.42,397.62,392.1,392.15,115826704,N/A,
SPX.GI,标普500,1991-09-04,392.15,392.62,388.68,389.97,115805400,N/A,
SPX.GI,标普500,1991-09-05,389.97,390.97,388.49,389.14,118414200,N/A,
SPX.GI,标普500,1991-09-06,389.14,390.71,387.36,389.1,128718800,N/A,
SPX.GI,标普500,1991-09-09,389.11,389.34,387.88,388.57,78699104,N/A,
SPX.GI,标普500,1991-09-10,388.57,388.63,383.78,384.56,104525904,N/A,
SPX.GI,标普500,1991-09-11,384.56,385.6,383.59,385.09,107282704,N/A,
SPX.GI,标普500,1991-09-12,385.09,387.34,385.09,387.34,112415000,N/A,
SPX.GI,标普500,1991-09-13,387.16,387.95,382.85,383.59,132278304,N/A,
SPX.GI,标普500,1991-09-16,383.59,385.79,382.77,385.78,130309752,N/A,
SPX.GI,标普500,1991-09-17,385.78,387.13,384.97,385.5,121675296,N/A,
SPX.GI,标普500,1991-09-18,385.49,386.94,384.28,386.94,98130200,N/A,
SPX.GI,标普500,1991-09-19,386.94,389.42,386.27,387.56,154597296,N/A,
SPX.GI,标普500,1991-09-20,387.56,388.82,386.49,387.92,195731904,N/A,
SPX.GI,标普500,1991-09-23,387.87,388.55,385.76,385.92,107307904,N/A,
SPX.GI,标普500,1991-09-24,386.02,388.13,384.46,387.71,124496304,N/A,
SPX.GI,标普500,1991-09-25,387.73,388.25,385.99,386.88,120190800,N/A,
SPX.GI,标普500,1991-09-26,386.87,388.39,385.3,386.49,117030704,N/A,
SPX.GI,标普500,1991-09-27,386.49,389.09,384.87,385.9,115960704,N/A,
SPX.GI,标普500,1991-09-30,385.87,388.29,384.32,387.86,107940600,N/A,
SPX.GI,标普500,1991-10-03,387.89,388.26,384.47,384.47,127832304,N/A,
SPX.GI,标普500,1991-10-04,384.41,385.19,381.24,381.24,116146800,N/A,
SPX.GI,标普500,1991-10-07,381.27,381.27,379.07,379.5,108055000,N/A,
SPX.GI,标普500,1991-10-08,379.58,381.23,379.18,380.67,126589800,N/A,
SPX.GI,标普500,1991-10-09,380.41,380.67,376.35,376.8,142517504,N/A,
SPX.GI,标普500,1991-10-10,376.96,380.55,376.11,380.55,125388896,N/A,
SPX.GI,标普500,1991-10-11,380.64,381.46,379.9,381.45,100390800,N/A,
SPX.GI,标普500,1991-10-14,381.5,386.47,381.45,386.47,91841904,N/A,
SPX.GI,标普500,1991-10-15,386.47,391.5,385.95,391.01,153206592,N/A,
SPX.GI,标普500,1991-10-16,391.01,393.29,390.14,392.8,165185904,N/A,
SPX.GI,标普500,1991-10-17,392.79,393.81,390.32,391.92,159028000,N/A,
SPX.GI,标普500,1991-10-18,391.92,392.8,391.77,392.5,152153600,N/A,
SPX.GI,标普500,1991-10-21,392.49,392.5,388.96,390.02,107525600,N/A,
SPX.GI,标普500,1991-10-22,390.02,391.2,387.4,387.83,139425792,N/A,
SPX.GI,标普500,1991-10-23,387.83,389.08,386.52,387.94,137888496,N/A,
SPX.GI,标普500,1991-10-24,387.94,388.32,383.45,385.07,129489800,N/A,
SPX.GI,标普500,1991-10-25,385.07,386.13,382.97,384.2,117224304,N/A,
SPX.GI,标普500,1991-10-28,384.49,389.52,384.2,389.52,113492096,N/A,
SPX.GI,标普500,1991-10-29,389.54,391.7,386.88,391.48,131553904,N/A,
SPX.GI,标普500,1991-10-30,391.46,393.11,390.78,392.96,130199600,N/A,
SPX.GI,标普500,1991-10-31,392.96,392.96,391.58,392.46,128130096,N/A,
SPX.GI,标普500,1991-11-01,392.46,395.1,389.67,391.32,139913904,N/A,
SPX.GI,标普500,1991-11-04,391.29,391.32,388.09,390.28,112233904,N/A,
SPX.GI,标普500,1991-11-05,390.28,392.17,388.19,388.71,118974496,N/A,
SPX.GI,标普500,1991-11-06,388.71,389.97,387.58,389.97,115481696,N/A,
SPX.GI,标普500,1991-11-07,389.97,393.72,389.97,393.72,141711696,N/A,
SPX.GI,标普500,1991-11-08,393.72,396.43,392.42,392.89,124475104,N/A,
SPX.GI,标普500,1991-11-11,392.9,393.57,392.32,393.12,83823800,N/A,
SPX.GI,标普500,1991-11-12,393.12,397.13,393.12,396.74,136136800,N/A,
SPX.GI,标普500,1991-11-13,396.74,397.42,394.01,397.41,125106304,N/A,
SPX.GI,标普500,1991-11-14,397.41,398.22,395.85,397.15,134178400,N/A,
SPX.GI,标普500,1991-11-15,397.15,397.16,382.62,382.62,165953200,N/A,
SPX.GI,标普500,1991-11-18,382.62,385.4,379.69,385.24,168622704,N/A,
SPX.GI,标普500,1991-11-19,385.24,385.24,374.9,379.42,172271808,N/A,
SPX.GI,标普500,1991-11-20,379.42,381.51,377.84,378.53,145821696,N/A,
SPX.GI,标普500,1991-11-21,378.53,381.12,377.41,380.06,143402496,N/A,
SPX.GI,标普500,1991-11-22,380.05,380.05,374.52,376.14,139100704,N/A,
SPX.GI,标普500,1991-11-25,376.14,377.07,373.96,375.34,127164000,N/A,
SPX.GI,标普500,1991-11-26,375.34,378.29,371.63,377.96,156577296,N/A,
SPX.GI,标普500,1991-11-27,377.96,378.11,375.98,376.55,103850400,N/A,
SPX.GI,标普500,1991-11-29,376.55,376.55,374.65,375.22,50080500,N/A,
SPX.GI,标普500,1991-12-02,375.11,381.4,371.36,381.4,140358304,N/A,
SPX.GI,标普500,1991-12-03,381.37,381.48,379.92,380.96,135969792,N/A,
SPX.GI,标普500,1991-12-04,380.96,381.51,378.07,380.07,133833000,N/A,
SPX.GI,标普500,1991-12-05,380.07,380.07,376.58,377.4,120240800,N/A,
SPX.GI,标普500,1991-12-06,377.39,382.39,375.41,379.09,149676896,N/A,
SPX.GI,标普500,1991-12-09,379.11,381.42,377.67,378.26,123030096,N/A,
SPX.GI,标普500,1991-12-10,378.18,379.57,376.64,377.9,132094000,N/A,
SPX.GI,标普500,1991-12-11,377.9,379.42,374.78,377.7,137889600,N/A,
SPX.GI,标普500,1991-12-12,377.72,381.62,377.7,381.55,135237904,N/A,
SPX.GI,标普500,1991-12-13,381.55,385.04,381.55,384.47,139204496,N/A,
SPX.GI,标普500,1991-12-16,384.49,385.84,384.37,384.46,121905800,N/A,
SPX.GI,标普500,1991-12-17,384.46,385.05,382.6,382.74,131046096,N/A,
SPX.GI,标普500,1991-12-18,382.75,383.51,380.88,383.48,130463904,N/A,
SPX.GI,标普500,1991-12-19,383.32,383.48,380.64,382.52,137650208,N/A,
SPX.GI,标普500,1991-12-20,382.63,388.24,382.52,387.04,251761696,N/A,
SPX.GI,标普500,1991-12-23,386.96,397.44,386.96,396.82,163436896,N/A,
SPX.GI,标普500,1991-12-24,396.92,401.79,396.82,399.33,121119800,N/A,
SPX.GI,标普500,1991-12-26,399.33,404.92,399.31,404.84,104109400,N/A,
SPX.GI,标普500,1991-12-27,406.11,406.58,404.59,406.46,110367696,N/A,
SPX.GI,标普500,1991-12-30,406.6,415.14,406.46,415.14,174811296,N/A,
SPX.GI,标普500,1991-12-31,415.13,418.32,412.73,417.09,182086096,N/A,
SPX.GI,标普500,1992-01-02,416.96,417.27,411.04,417.26,152854592,N/A,
SPX.GI,标普500,1992-01-03,417.27,419.79,416.16,419.34,157520192,N/A,
SPX.GI,标普500,1992-01-06,419.23,419.44,416.92,417.96,175008896,N/A,
SPX.GI,标普500,1992-01-07,417.65,417.96,415.2,417.4,181143104,N/A,
SPX.GI,标普500,1992-01-08,417.23,420.23,415.02,418.1,217625792,N/A,
SPX.GI,标普500,1992-01-09,418.07,420.5,415.85,417.61,205643104,N/A,
SPX.GI,标普500,1992-01-10,417.39,417.62,413.31,415.1,164892192,N/A,
SPX.GI,标普500,1992-01-13,414.64,415.36,413.54,414.34,143954208,N/A,
SPX.GI,标普500,1992-01-14,414.35,420.44,414.32,420.44,194262896,N/A,
SPX.GI,标普500,1992-01-15,420.45,421.18,418.79,420.77,232259600,N/A,
SPX.GI,标普500,1992-01-16,420.77,420.85,415.37,418.21,255461792,N/A,
SPX.GI,标普500,1992-01-17,418.2,419.45,416,418.86,223701792,N/A,
SPX.GI,标普500,1992-01-20,418.86,418.86,415.8,416.36,131473400,N/A,
SPX.GI,标普500,1992-01-21,416.36,416.39,411.32,412.64,167365696,N/A,
SPX.GI,标普500,1992-01-22,412.65,418.13,412.49,418.13,171683504,N/A,
SPX.GI,标普500,1992-01-23,418.13,419.78,414.36,414.96,167850208,N/A,
SPX.GI,标普500,1992-01-24,414.96,417.27,414.29,415.48,156348496,N/A,
SPX.GI,标普500,1992-01-27,415.44,416.84,414.48,414.99,131507800,N/A,
SPX.GI,标普500,1992-01-28,414.98,416.41,414.54,414.96,150763808,N/A,
SPX.GI,标普500,1992-01-29,414.99,417.83,409.17,410.34,180231392,N/A,
SPX.GI,标普500,1992-01-30,410.34,412.17,409.26,411.63,137308496,N/A,
SPX.GI,标普500,1992-01-31,411.65,412.63,408.64,408.79,152676896,N/A,
SPX.GI,标普500,1992-02-03,408.71,409.95,407.45,409.53,133329104,N/A,
SPX.GI,标普500,1992-02-07,409.6,415.29,408.04,411.09,171170096,N/A,
SPX.GI,标普500,1992-02-10,411.07,413.77,411.07,413.77,134424800,N/A,
SPX.GI,标普500,1992-02-11,413.77,414.38,412.24,413.76,146152992,N/A,
SPX.GI,标普500,1992-02-12,413.77,418.08,413.36,417.13,165251808,N/A,
SPX.GI,标普500,1992-02-13,417.13,417.77,412.07,413.69,159516304,N/A,
SPX.GI,标普500,1992-02-14,413.69,413.84,411.2,412.48,150892800,N/A,
SPX.GI,标普500,1992-02-18,412.48,413.27,406.34,407.38,170260992,N/A,
SPX.GI,标普500,1992-02-19,407.38,408.7,406.54,408.26,171168992,N/A,
SPX.GI,标普500,1992-02-20,408.26,413.9,408.26,413.9,192911104,N/A,
SPX.GI,标普500,1992-02-21,413.9,414.26,409.72,411.46,193773792,N/A,
SPX.GI,标普500,1992-02-24,411.46,412.94,410.34,412.27,123763800,N/A,
SPX.GI,标普500,1992-02-25,412.27,412.27,408.02,410.45,148547504,N/A,
SPX.GI,标普500,1992-02-26,410.48,415.35,410.48,415.35,160844800,N/A,
SPX.GI,标普500,1992-02-27,415.35,415.99,413.47,413.86,140286400,N/A,
SPX.GI,标普500,1992-02-28,413.86,416.07,411.8,412.7,140717296,N/A,
SPX.GI,标普500,1992-03-02,412.68,413.74,411.52,412.45,127695104,N/A,
SPX.GI,标普500,1992-03-03,412.45,413.78,411.88,412.85,143920496,N/A,
SPX.GI,标普500,1992-03-04,412.86,413.27,409.33,409.33,141090304,N/A,
SPX.GI,标普500,1992-03-05,409.33,409.33,405.42,406.51,141971008,N/A,
SPX.GI,标普500,1992-03-06,406.51,407.51,403.65,404.44,132973800,N/A,
SPX.GI,标普500,1992-03-09,404.45,405.64,404.25,405.21,111836496,N/A,
SPX.GI,标普500,1992-03-10,405.21,409.16,405.21,406.89,143822592,N/A,
SPX.GI,标普500,1992-03-11,406.88,407.02,402.64,404.03,131739400,N/A,
SPX.GI,标普500,1992-03-12,404.03,404.72,401.94,403.89,124878600,N/A,
SPX.GI,标普500,1992-03-13,404.79,406.69,403.92,405.84,119554400,N/A,
SPX.GI,标普500,1992-03-16,405.85,406.4,403.55,406.39,106301600,N/A,
SPX.GI,标普500,1992-03-17,406.39,409.72,406.39,409.58,129355200,N/A,
SPX.GI,标普500,1992-03-18,409.58,410.84,408.23,409.15,134584304,N/A,
SPX.GI,标普500,1992-03-19,409.15,410.57,409.12,409.8,135761904,N/A,
SPX.GI,标普500,1992-03-20,409.8,411.3,408.53,411.3,195210592,N/A,
SPX.GI,标普500,1992-03-23,411.29,411.29,408.87,409.91,108312400,N/A,
SPX.GI,标普500,1992-03-24,409.91,411.43,407.99,408.88,137584000,N/A,
SPX.GI,标普500,1992-03-25,408.88,409.87,407.52,407.52,144858304,N/A,
SPX.GI,标普500,1992-03-26,407.52,409.44,406.75,407.86,122295400,N/A,
SPX.GI,标普500,1992-03-27,407.86,407.86,402.87,403.5,129902600,N/A,
SPX.GI,标普500,1992-03-30,403.5,404.3,402.97,403,101706800,N/A,
SPX.GI,标普500,1992-03-31,403.03,405.21,402.22,403.69,125891696,N/A,
SPX.GI,标普500,1992-04-01,403.67,404.5,400.75,404.23,131474096,N/A,
SPX.GI,标普500,1992-04-02,404.17,404.63,399.28,400.5,140848304,N/A,
SPX.GI,标普500,1992-04-03,400.5,401.59,398.21,401.55,145604400,N/A,
SPX.GI,标普500,1992-04-06,401.54,405.93,401.52,405.59,138670896,N/A,
SPX.GI,标普500,1992-04-07,405.59,405.75,397.97,398.06,153047696,N/A,
SPX.GI,标普500,1992-04-08,398.05,398.05,392.41,394.5,192532896,N/A,
SPX.GI,标普500,1992-04-09,394.5,401.04,394.5,400.64,164037600,N/A,
